image_filename,image_width,image_height,class_id,bbox_width_pixels,bbox_height_pixels
dc1000_736.png,2943,1435,0,68,58
dc1000_736.png,2943,1435,0,78,52
dc1000_736.png,2943,1435,0,38,21
dc1000_736.png,2943,1435,0,27,36
dc1000_736.png,2943,1435,0,8,8
opg_xray_149.jpg,1078,462,0,62,109
opg_xray_149.jpg,1078,462,0,44,121
opg_xray_149.jpg,1078,462,0,71,115
dental_radiography_0781_jpg.rf.f5059bd2e671c00749a12fddba5c82c3.jpg,512,256,0,18,25
dental_radiography_0781_jpg.rf.f5059bd2e671c00749a12fddba5c82c3.jpg,512,256,0,14,38
dental_radiography_0781_jpg.rf.f5059bd2e671c00749a12fddba5c82c3.jpg,512,256,0,13,20
dental_radiography_0242_jpg.rf.c6d5aa8ee1ae3990d0e189766db9dc36.jpg,512,256,0,24,42
dc1000_535.png,2943,1435,0,16,14
dc1000_535.png,2943,1435,0,28,21
dc1000_535.png,2943,1435,0,37,47
dc1000_535.png,2943,1435,0,12,8
dc1000_535.png,2943,1435,0,11,12
dc1000_535.png,2943,1435,0,4,8
dc1000_535.png,2943,1435,0,7,9
dc1000_535.png,2943,1435,0,12,14
dc1000_535.png,2943,1435,0,29,21
dc1000_535.png,2943,1435,0,9,17
dc1000_535.png,2943,1435,0,7,12
dc1000_535.png,2943,1435,0,35,28
dc1000_253.png,2943,1435,0,17,28
dc1000_253.png,2943,1435,0,7,7
dc1000_253.png,2943,1435,0,24,16
dc1000_253.png,2943,1435,0,7,8
dc1000_253.png,2943,1435,0,8,21
dc1000_253.png,2943,1435,0,18,39
dental_radiography_0393_jpg.rf.0cfec063573bf2c2a7b2c499ffeac0df.jpg,512,256,0,36,58
dental_radiography_0393_jpg.rf.0cfec063573bf2c2a7b2c499ffeac0df.jpg,512,256,0,23,38
dc1000_247.png,2943,1435,0,46,44
dc1000_247.png,2943,1435,0,72,99
dc1000_247.png,2943,1435,0,33,23
dc1000_247.png,2943,1435,0,86,62
dc1000_247.png,2943,1435,0,27,35
dc1000_247.png,2943,1435,0,62,101
dc1000_521.png,2943,1435,0,29,33
dc1000_521.png,2943,1435,0,11,24
dc1000_521.png,2943,1435,0,15,30
dc1000_521.png,2943,1435,0,8,11
dc1000_521.png,2943,1435,0,27,21
dc1000_509.png,2943,1435,0,17,23
dc1000_509.png,2943,1435,0,31,39
dc1000_509.png,2943,1435,0,12,26
dc1000_509.png,2943,1435,0,40,48
dc1000_509.png,2943,1435,0,15,23
dc1000_509.png,2943,1435,0,44,59
dc1000_509.png,2943,1435,0,75,83
dc1000_509.png,2943,1435,0,14,18
dc1000_509.png,2943,1435,0,16,25
dc1000_509.png,2943,1435,0,10,21
dc1000_509.png,2943,1435,0,9,19
dc1000_509.png,2943,1435,0,14,19
dc1000_509.png,2943,1435,0,14,15
dental_radiography_0125_jpg.rf.611a6542904a88732612ab2a9bbce287.jpg,512,256,0,26,32
dc1000_290.png,2943,1435,0,69,67
dc1000_284.png,2943,1435,0,16,27
dc1000_284.png,2943,1435,0,11,5
dc1000_284.png,2943,1435,0,49,54
dc1000_284.png,2943,1435,0,8,14
dc1000_284.png,2943,1435,0,15,28
dc1000_441.png,2943,1435,0,105,82
dc1000_441.png,2943,1435,0,20,16
dc1000_441.png,2943,1435,0,92,35
dc1000_441.png,2943,1435,0,91,53
dc1000_441.png,2943,1435,0,17,22
dc1000_441.png,2943,1435,0,23,25
dc1000_441.png,2943,1435,0,8,22
dc1000_441.png,2943,1435,0,13,14
dc1000_441.png,2943,1435,0,13,19
dc1000_455.png,2943,1435,0,11,20
dc1000_455.png,2943,1435,0,13,25
dc1000_455.png,2943,1435,0,10,18
dc1000_455.png,2943,1435,0,25,31
dc1000_455.png,2943,1435,0,8,12
dental_radiography_0400_jpg.rf.c9831f936c49960b58d4bb89c994f475.jpg,512,256,0,19,42
dental_radiography_0400_jpg.rf.c9831f936c49960b58d4bb89c994f475.jpg,512,256,0,32,42
dental_radiography_0400_jpg.rf.c9831f936c49960b58d4bb89c994f475.jpg,512,256,0,38,43
dental_radiography_0400_jpg.rf.c9831f936c49960b58d4bb89c994f475.jpg,512,256,0,26,44
opg_xray_203.jpg,1179,650,0,85,159
opg_xray_95.jpg,755,436,0,55,93
opg_xray_217.jpg,1126,554,0,54,117
opg_xray_217.jpg,1126,554,0,70,133
dc1000_469.png,2943,1435,0,59,72
dc1000_469.png,2943,1435,0,8,14
dc1000_469.png,2943,1435,0,13,9
dc1000_469.png,2943,1435,0,11,18
dc1000_482.png,2943,1435,0,34,37
dc1000_482.png,2943,1435,0,8,18
dental_radiography_0553_jpg.rf.24fafa4faefd4a63ca1a8fbcbe5d96dc.jpg,512,256,0,13,37
dental_radiography_0553_jpg.rf.24fafa4faefd4a63ca1a8fbcbe5d96dc.jpg,512,256,0,16,30
dental_radiography_0553_jpg.rf.24fafa4faefd4a63ca1a8fbcbe5d96dc.jpg,512,256,0,14,28
dc1000_496.png,2943,1435,0,11,23
dc1000_496.png,2943,1435,0,29,49
dc1000_496.png,2943,1435,0,16,21
dc1000_496.png,2943,1435,0,26,8
dc1000_496.png,2943,1435,0,23,19
dc1000_496.png,2943,1435,0,22,14
dc1000_496.png,2943,1435,0,32,72
dental_radiography_0066_jpg.rf.a408903c6d356ce858f8922f1f0b67e1.jpg,512,256,0,34,59
opg_xray_42.jpg,1203,640,0,73,149
opg_xray_42.jpg,1203,640,0,93,152
opg_xray_42.jpg,1203,640,0,79,130
dc1000_125.png,2943,1435,0,15,27
dc1000_125.png,2943,1435,0,13,6
dc1000_125.png,2943,1435,0,7,8
dc1000_125.png,2943,1435,0,11,14
dc1000_125.png,2943,1435,0,4,11
dc1000_125.png,2943,1435,0,6,13
dc1000_643.png,2943,1435,0,45,40
dc1000_643.png,2943,1435,0,26,35
dc1000_643.png,2943,1435,0,19,32
dc1000_643.png,2943,1435,0,22,20
dc1000_643.png,2943,1435,0,8,10
dc1000_643.png,2943,1435,0,15,33
dc1000_643.png,2943,1435,0,8,34
dc1000_657.png,2943,1435,0,20,24
dc1000_657.png,2943,1435,0,16,34
dc1000_657.png,2943,1435,0,14,9
dc1000_657.png,2943,1435,0,23,30
dc1000_657.png,2943,1435,0,15,15
dc1000_657.png,2943,1435,0,25,35
dc1000_657.png,2943,1435,0,30,72
dc1000_657.png,2943,1435,0,11,10
dc1000_657.png,2943,1435,0,9,7
dc1000_657.png,2943,1435,0,17,16
dc1000_657.png,2943,1435,0,11,17
dc1000_657.png,2943,1435,0,11,6
dc1000_657.png,2943,1435,0,19,24
dc1000_657.png,2943,1435,0,59,39
dc1000_657.png,2943,1435,0,12,33
dc1000_657.png,2943,1435,0,32,35
dc1000_657.png,2943,1435,0,12,19
dc1000_657.png,2943,1435,0,5,6
dc1000_131.png,2943,1435,0,6,4
dc1000_131.png,2943,1435,0,12,14
dc1000_131.png,2943,1435,0,21,9
dc1000_131.png,2943,1435,0,14,18
dc1000_131.png,2943,1435,0,11,11
dc1000_131.png,2943,1435,0,10,17
dc1000_131.png,2943,1435,0,32,44
dc1000_119.png,2943,1435,0,8,7
dc1000_119.png,2943,1435,0,8,7
dc1000_119.png,2943,1435,0,17,12
dc1000_119.png,2943,1435,0,12,9
dc1000_119.png,2943,1435,0,35,32
dc1000_119.png,2943,1435,0,12,7
dental_radiography_0465_jpg.rf.72ed7f00b51bb69a0c3272251ad88a9d.jpg,512,256,0,15,31
dc1000_680.png,2943,1435,0,12,18
dc1000_680.png,2943,1435,0,11,28
dc1000_680.png,2943,1435,0,14,21
dc1000_680.png,2943,1435,0,16,34
dc1000_680.png,2943,1435,0,16,17
dc1000_680.png,2943,1435,0,20,36
dc1000_680.png,2943,1435,0,21,41
dc1000_858.png,2943,1435,0,19,42
dc1000_858.png,2943,1435,0,3,2
dc1000_858.png,2943,1435,0,22,15
dc1000_858.png,2943,1435,0,11,15
dc1000_858.png,2943,1435,0,11,17
dc1000_858.png,2943,1435,0,51,74
dc1000_694.png,2943,1435,0,16,35
dc1000_694.png,2943,1435,0,84,73
dc1000_694.png,2943,1435,0,53,57
dc1000_694.png,2943,1435,0,13,25
dc1000_694.png,2943,1435,0,11,16
dental_radiography_0167_jpg.rf.b56a7f5ee06bf58e0ffe96ce2b975d06.jpg,512,256,0,39,42
dental_radiography_0167_jpg.rf.b56a7f5ee06bf58e0ffe96ce2b975d06.jpg,512,256,0,12,38
dc1000_855.png,2943,1435,0,13,23
dc1000_855.png,2943,1435,0,2,1
dc1000_855.png,2943,1435,0,10,11
dc1000_855.png,2943,1435,0,12,13
dc1000_855.png,2943,1435,0,3,11
dc1000_855.png,2943,1435,0,1,2
dc1000_855.png,2943,1435,0,69,80
dc1000_855.png,2943,1435,0,10,13
dc1000_855.png,2943,1435,0,6,19
dc1000_855.png,2943,1435,0,10,16
dc1000_699.png,2943,1435,0,10,11
dc1000_699.png,2943,1435,0,12,34
dc1000_699.png,2943,1435,0,13,29
dc1000_699.png,2943,1435,0,17,29
dc1000_699.png,2943,1435,0,14,27
dc1000_699.png,2943,1435,0,12,16
dc1000_699.png,2943,1435,0,29,12
dc1000_699.png,2943,1435,0,10,8
dc1000_699.png,2943,1435,0,16,22
dc1000_699.png,2943,1435,0,17,45
dc1000_114.png,2943,1435,0,5,5
dc1000_114.png,2943,1435,0,15,23
dc1000_114.png,2943,1435,0,8,16
dc1000_114.png,2943,1435,0,11,13
dc1000_114.png,2943,1435,0,10,11
dc1000_114.png,2943,1435,0,8,9
dc1000_114.png,2943,1435,0,16,51
dc1000_114.png,2943,1435,0,51,71
dc1000_672.png,2943,1435,0,23,57
dc1000_672.png,2943,1435,0,19,13
dc1000_672.png,2943,1435,0,20,26
dc1000_672.png,2943,1435,0,45,58
dc1000_672.png,2943,1435,0,28,39
dc1000_672.png,2943,1435,0,39,40
dc1000_672.png,2943,1435,0,20,23
dc1000_672.png,2943,1435,0,25,30
dc1000_672.png,2943,1435,0,11,13
dc1000_672.png,2943,1435,0,8,10
dc1000_672.png,2943,1435,0,14,50
dc1000_672.png,2943,1435,0,73,60
dc1000_672.png,2943,1435,0,8,13
dc1000_672.png,2943,1435,0,12,29
dc1000_666.png,2943,1435,0,8,10
dc1000_666.png,2943,1435,0,10,22
dc1000_666.png,2943,1435,0,12,24
dc1000_666.png,2943,1435,0,13,28
dc1000_666.png,2943,1435,0,14,21
dc1000_666.png,2943,1435,0,25,46
dental_radiography_0226_jpg.rf.8c646d28e72ade4b47ff9caef4727ff7.jpg,512,256,0,24,45
dc1000_1050.png,2943,1435,0,33,21
dc1000_1050.png,2943,1435,0,49,58
dc1000_1050.png,2943,1435,0,66,54
dc1000_1050.png,2943,1435,0,38,13
dc1000_1050.png,2943,1435,0,35,51
dental_radiography_0167_jpg.rf.3e057d58f1887cf8142150debf336cf7.jpg,512,256,0,39,42
dental_radiography_0167_jpg.rf.3e057d58f1887cf8142150debf336cf7.jpg,512,256,0,12,38
dc1000_128.png,2943,1435,0,9,8
dc1000_128.png,2943,1435,0,6,4
dc1000_128.png,2943,1435,0,15,17
dc1000_128.png,2943,1435,0,40,55
dc1000_128.png,2943,1435,0,75,68
dc1000_128.png,2943,1435,0,23,21
dc1000_128.png,2943,1435,0,65,84
dc1000_470.png,2943,1435,0,13,12
dc1000_470.png,2943,1435,0,10,15
dc1000_470.png,2943,1435,0,14,12
dc1000_470.png,2943,1435,0,61,51
dc1000_470.png,2943,1435,0,24,31
dc1000_470.png,2943,1435,0,35,48
dc1000_470.png,2943,1435,0,75,55
dc1000_464.png,2943,1435,0,9,6
dc1000_464.png,2943,1435,0,15,13
dc1000_464.png,2943,1435,0,70,92
opg_xray_232.jpg,1908,907,0,100,284
opg_xray_232.jpg,1908,907,0,130,268
dental_radiography_0666_jpg.rf.073c3d037cb4fa521ce040ef9d539d12.jpg,512,256,0,17,48
dc1000_458.png,2943,1435,0,9,15
dc1000_458.png,2943,1435,0,15,15
dc1000_458.png,2943,1435,0,14,16
dc1000_458.png,2943,1435,0,12,50
dc1000_458.png,2943,1435,0,21,34
opg_xray_226.jpg,1457,802,0,190,166
opg_xray_226.jpg,1457,802,0,137,187
dental_radiography_0279_jpg.rf.f9fc5ccc0b96b00196e66140fb678fda.jpg,512,256,0,34,66
dental_radiography_0334_jpg.rf.afba46dfc2e8db43b86eaefe0c9c5b06.jpg,512,256,0,18,34
dental_radiography_0334_jpg.rf.afba46dfc2e8db43b86eaefe0c9c5b06.jpg,512,256,0,20,41
dc1000_289.png,2943,1435,0,8,8
dc1000_289.png,2943,1435,0,10,15
dc1000_289.png,2943,1435,0,6,7
dc1000_289.png,2943,1435,0,15,9
dc1000_289.png,2943,1435,0,12,13
dc1000_289.png,2943,1435,0,11,10
dc1000_289.png,2943,1435,0,15,16
dc1000_289.png,2943,1435,0,17,13
dc1000_289.png,2943,1435,0,13,13
dc1000_289.png,2943,1435,0,29,31
dc1000_289.png,2943,1435,0,31,14
dc1000_289.png,2943,1435,0,36,62
dc1000_289.png,2943,1435,0,22,8
dc1000_289.png,2943,1435,0,20,39
dc1000_504.png,2943,1435,0,28,29
dc1000_504.png,2943,1435,0,33,44
dc1000_504.png,2943,1435,0,21,46
dc1000_262.png,2943,1435,0,76,54
dc1000_276.png,2943,1435,0,24,38
dc1000_276.png,2943,1435,0,35,64
dc1000_276.png,2943,1435,0,25,25
dc1000_276.png,2943,1435,0,13,22
dc1000_276.png,2943,1435,0,9,9
dc1000_276.png,2943,1435,0,44,48
dc1000_276.png,2943,1435,0,41,44
dc1000_276.png,2943,1435,0,12,24
dc1000_276.png,2943,1435,0,17,17
dc1000_276.png,2943,1435,0,10,9
dc1000_510.png,2943,1435,0,94,70
dc1000_510.png,2943,1435,0,18,29
dc1000_510.png,2943,1435,0,78,77
dc1000_510.png,2943,1435,0,90,87
dc1000_538.png,2943,1435,0,13,20
dc1000_538.png,2943,1435,0,6,10
dc1000_538.png,2943,1435,0,50,38
dental_radiography_0758_jpg.rf.28b925a268f6a50419e1597ae8d7e0be.jpg,512,256,0,17,53
opg_xray_187.jpg,1600,900,0,99,150
dental_radiography_0956_jpg.rf.a03e9983219119d4455e71600c9dce33.jpg,512,256,0,27,41
dc1000_935.png,2943,1435,0,29,26
dc1000_935.png,2943,1435,0,23,48
dc1000_935.png,2943,1435,0,112,106
dental_radiography_0120_jpg.rf.ff60464b44b406588898d3f183425ad0.jpg,512,256,0,24,34
dc1000_706.png,2943,1435,0,11,17
dc1000_706.png,2943,1435,0,16,24
dc1000_706.png,2943,1435,0,15,17
dc1000_706.png,2943,1435,0,64,63
dc1000_706.png,2943,1435,0,14,20
dc1000_706.png,2943,1435,0,54,64
dental_radiography_0163_jpg.rf.9da3a40d8bb82c6077def7e3dc310a0b.jpg,512,256,0,36,67
opg_xray_144.jpg,651,328,0,56,83
opg_xray_144.jpg,651,328,0,52,63
opg_xray_144.jpg,651,328,0,39,72
opg_xray_144.jpg,651,328,0,32,70
opg_xray_144.jpg,651,328,0,57,63
opg_xray_144.jpg,651,328,0,63,72
opg_xray_150.jpg,1146,706,0,105,139
opg_xray_151.jpg,1075,491,0,64,88
opg_xray_151.jpg,1075,491,0,105,128
opg_xray_151.jpg,1075,491,0,82,124
dental_radiography_0974_jpg.rf.1106191cfb2fa2d640fa75593eeb8122.jpg,512,256,0,15,51
dc1000_934.png,2943,1435,0,8,13
dc1000_934.png,2943,1435,0,15,11
dc1000_934.png,2943,1435,0,44,29
dc1000_934.png,2943,1435,0,10,22
dc1000_934.png,2943,1435,0,10,59
dc1000_934.png,2943,1435,0,91,78
dental_radiography_0911_jpg.rf.3b738b304460ae0e53ebd910801e8445.jpg,512,256,0,18,63
dental_radiography_0911_jpg.rf.3b738b304460ae0e53ebd910801e8445.jpg,512,256,0,23,67
dental_radiography_0911_jpg.rf.3b738b304460ae0e53ebd910801e8445.jpg,512,256,0,34,53
dc1000_539.png,2949,1435,0,23,35
dc1000_539.png,2949,1435,0,18,28
dc1000_539.png,2949,1435,0,19,27
dc1000_539.png,2949,1435,0,13,20
dc1000_539.png,2949,1435,0,88,85
dc1000_539.png,2949,1435,0,6,7
dc1000_539.png,2949,1435,0,9,10
dc1000_539.png,2949,1435,0,7,9
dc1000_539.png,2949,1435,0,18,16
dc1000_539.png,2949,1435,0,17,25
dc1000_539.png,2949,1435,0,18,37
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,29,49
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,18,53
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,16,52
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,28,54
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,17,33
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,30,59
dental_radiography_0574_jpg.rf.5ea1866accba58be4247686772138322.jpg,512,256,0,15,32
dc1000_277.png,2943,1435,0,17,25
dc1000_277.png,2943,1435,0,6,9
dc1000_277.png,2943,1435,0,18,9
dc1000_277.png,2943,1435,0,22,35
dc1000_277.png,2943,1435,0,6,6
dc1000_277.png,2943,1435,0,20,47
dc1000_277.png,2943,1435,0,7,9
dc1000_277.png,2943,1435,0,10,12
dc1000_511.png,2943,1435,0,9,9
dc1000_511.png,2943,1435,0,19,29
dc1000_511.png,2943,1435,0,10,16
dc1000_511.png,2943,1435,0,13,41
dc1000_505.png,2943,1435,0,34,44
dc1000_505.png,2943,1435,0,10,16
dc1000_263.png,2943,1435,0,26,21
dc1000_263.png,2943,1435,0,9,10
dc1000_263.png,2943,1435,0,13,10
dc1000_263.png,2943,1435,0,50,84
dc1000_263.png,2943,1435,0,10,9
dc1000_263.png,2943,1435,0,40,65
dc1000_263.png,2943,1435,0,41,53
dc1000_288.png,2943,1435,0,11,14
dc1000_288.png,2943,1435,0,47,48
dc1000_288.png,2943,1435,0,9,5
dc1000_288.png,2943,1435,0,11,3
dc1000_288.png,2943,1435,0,12,14
dc1000_288.png,2943,1435,0,9,19
dc1000_288.png,2943,1435,0,8,9
dc1000_288.png,2943,1435,0,10,8
dc1000_288.png,2943,1435,0,15,11
dc1000_288.png,2943,1435,0,9,8
dc1000_288.png,2943,1435,0,9,10
dc1000_288.png,2943,1435,0,16,20
dc1000_288.png,2943,1435,0,32,35
dc1000_288.png,2943,1435,0,72,67
dc1000_459.png,2943,1435,0,10,7
dc1000_459.png,2943,1435,0,11,17
dc1000_459.png,2943,1435,0,37,76
dc1000_459.png,2943,1435,0,39,95
dc1000_459.png,2943,1435,0,25,35
dental_radiography_0768_jpg.rf.d44ff098dca65107ab4d68f453ce1471.jpg,512,256,0,34,62
dental_radiography_0768_jpg.rf.d44ff098dca65107ab4d68f453ce1471.jpg,512,256,0,24,57
dental_radiography_0768_jpg.rf.d44ff098dca65107ab4d68f453ce1471.jpg,512,256,0,24,58
dental_radiography_0768_jpg.rf.d44ff098dca65107ab4d68f453ce1471.jpg,512,256,0,23,60
dc1000_465.png,2943,1435,0,58,49
dc1000_471.png,2943,1435,0,41,15
dc1000_471.png,2943,1435,0,52,26
dc1000_471.png,2943,1435,0,21,20
dc1000_471.png,2943,1435,0,19,23
dc1000_471.png,2943,1435,0,14,19
opg_xray_66.jpg,978,496,0,51,93
dental_radiography_0603_jpg.rf.3578c6ef8b72f84749c3e1f552683eab.jpg,512,256,0,17,46
dental_radiography_0603_jpg.rf.3578c6ef8b72f84749c3e1f552683eab.jpg,512,256,0,18,45
dental_radiography_0603_jpg.rf.3578c6ef8b72f84749c3e1f552683eab.jpg,512,256,0,16,47
dental_radiography_0603_jpg.rf.3578c6ef8b72f84749c3e1f552683eab.jpg,512,256,0,30,40
opg_xray_72.jpg,1376,646,0,127,163
opg_xray_72.jpg,1376,646,0,82,131
dc1000_883.png,2943,1435,0,10,7
dc1000_883.png,2943,1435,0,18,9
dc1000_883.png,2943,1435,0,9,8
dc1000_883.png,2943,1435,0,27,11
dc1000_883.png,2943,1435,0,61,60
dc1000_883.png,2943,1435,0,24,36
dc1000_883.png,2943,1435,0,18,21
dc1000_129.png,2943,1435,0,4,6
dc1000_129.png,2943,1435,0,11,23
dc1000_129.png,2943,1435,0,64,72
dc1000_667.png,2943,1435,0,10,17
dc1000_667.png,2943,1435,0,10,16
dc1000_667.png,2943,1435,0,6,6
dc1000_667.png,2943,1435,0,11,19
dc1000_667.png,2943,1435,0,36,65
dc1000_667.png,2943,1435,0,49,36
dc1000_667.png,2943,1435,0,15,25
dc1000_667.png,2943,1435,0,67,95
dc1000_667.png,2943,1435,0,34,73
dc1000_667.png,2943,1435,0,21,52
dc1000_667.png,2943,1435,0,18,19
dc1000_667.png,2943,1435,0,78,105
dc1000_667.png,2943,1435,0,26,47
dc1000_101.png,2943,1435,0,39,63
dc1000_101.png,2943,1435,0,14,27
dc1000_101.png,2943,1435,0,13,21
dc1000_101.png,2943,1435,0,25,26
dc1000_101.png,2943,1435,0,10,10
dental_radiography_0659_jpg.rf.59a1f87ff544c2c3a993523a46304364.jpg,512,256,0,12,32
dc1000_115.png,2943,1435,0,6,8
dc1000_115.png,2943,1435,0,7,9
dc1000_115.png,2943,1435,0,14,21
dc1000_115.png,2943,1435,0,86,44
dc1000_115.png,2943,1435,0,71,44
dc1000_115.png,2943,1435,0,9,10
dc1000_115.png,2943,1435,0,59,49
dc1000_115.png,2943,1435,0,15,20
dc1000_673.png,2943,1435,0,17,17
dc1000_673.png,2943,1435,0,21,25
dc1000_673.png,2943,1435,0,15,27
dc1000_673.png,2943,1435,0,23,34
dc1000_673.png,2943,1435,0,12,10
dc1000_673.png,2943,1435,0,41,36
dc1000_673.png,2943,1435,0,14,19
dc1000_673.png,2943,1435,0,15,9
dc1000_673.png,2943,1435,0,11,10
dc1000_673.png,2943,1435,0,82,83
dc1000_673.png,2943,1435,0,30,54
dc1000_673.png,2943,1435,0,13,16
dc1000_673.png,2943,1435,0,33,26
dc1000_673.png,2943,1435,0,7,18
dc1000_673.png,2943,1435,0,17,30
dc1000_673.png,2943,1435,0,10,22
dc1000_673.png,2943,1435,0,21,42
dc1000_673.png,2943,1435,0,37,27
dc1000_698.png,2943,1435,0,11,9
dc1000_698.png,2943,1435,0,6,8
dc1000_698.png,2943,1435,0,12,15
dc1000_698.png,2943,1435,0,18,7
dc1000_698.png,2943,1435,0,42,35
dc1000_698.png,2943,1435,0,79,45
dc1000_698.png,2943,1435,0,27,31
dc1000_698.png,2943,1435,0,21,29
dc1000_698.png,2943,1435,0,13,19
dc1000_698.png,2943,1435,0,15,14
dc1000_698.png,2943,1435,0,10,12
dc1000_698.png,2943,1435,0,36,56
dc1000_698.png,2943,1435,0,34,64
dc1000_1092.png,2943,1435,0,18,24
dc1000_1092.png,2943,1435,0,14,17
dc1000_1092.png,2943,1435,0,14,18
dc1000_1092.png,2943,1435,0,9,13
dc1000_1092.png,2943,1435,0,23,13
dc1000_1092.png,2943,1435,0,28,32
dc1000_1092.png,2943,1435,0,27,20
dc1000_1092.png,2943,1435,0,15,25
dc1000_1092.png,2943,1435,0,7,22
dc1000_1092.png,2943,1435,0,20,14
dc1000_1092.png,2943,1435,0,70,108
dental_radiography_0346_jpg.rf.6d397e731328ccbb7d7ab90441eebfe5.jpg,512,256,0,15,35
dental_radiography_0346_jpg.rf.6d397e731328ccbb7d7ab90441eebfe5.jpg,512,256,0,12,57
dc1000_1090.png,2943,1435,0,7,11
dc1000_1090.png,2943,1435,0,14,14
dc1000_1090.png,2943,1435,0,11,11
dc1000_1090.png,2943,1435,0,7,14
dc1000_1090.png,2943,1435,0,10,7
dc1000_1090.png,2943,1435,0,15,8
dc1000_1090.png,2943,1435,0,10,26
dc1000_1090.png,2943,1435,0,13,34
dc1000_1090.png,2943,1435,0,23,28
dc1000_1090.png,2943,1435,0,59,54
dental_radiography_0352_jpg.rf.dd9825dd0befffc74f8a5886049c2b2b.jpg,512,256,0,34,62
dental_radiography_0352_jpg.rf.dd9825dd0befffc74f8a5886049c2b2b.jpg,512,256,0,18,60
dental_radiography_0352_jpg.rf.dd9825dd0befffc74f8a5886049c2b2b.jpg,512,256,0,33,55
dc1000_842.png,2944,1435,0,95,99
dc1000_856.png,2943,1435,0,39,38
dc1000_856.png,2943,1435,0,22,31
dc1000_856.png,2943,1435,0,17,19
dc1000_856.png,2943,1435,0,8,15
dc1000_856.png,2943,1435,0,4,5
dc1000_856.png,2943,1435,0,89,86
dc1000_856.png,2943,1435,0,26,18
dc1000_856.png,2943,1435,0,11,26
dc1000_856.png,2943,1435,0,8,6
dc1000_856.png,2943,1435,0,10,17
dc1000_856.png,2943,1435,0,102,115
dc1000_856.png,2943,1435,0,45,82
dc1000_856.png,2943,1435,0,49,53
dc1000_103.png,2943,1435,0,11,19
dc1000_103.png,2943,1435,0,61,46
dc1000_103.png,2943,1435,0,10,6
dc1000_103.png,2943,1435,0,11,10
dc1000_103.png,2943,1435,0,42,32
dc1000_103.png,2943,1435,0,23,23
dc1000_103.png,2943,1435,0,13,9
dc1000_103.png,2943,1435,0,14,7
dc1000_103.png,2943,1435,0,9,15
dc1000_103.png,2943,1435,0,15,6
dc1000_103.png,2943,1435,0,24,30
dental_radiography_0163_jpg.rf.fc6e324f529b3d1333b55cbf1a88b6ea.jpg,512,256,0,36,67
dc1000_665.png,2943,1435,0,14,11
dc1000_665.png,2943,1435,0,15,24
dc1000_665.png,2943,1435,0,9,18
dc1000_665.png,2943,1435,0,23,40
dc1000_665.png,2943,1435,0,9,14
dc1000_665.png,2943,1435,0,11,8
dc1000_665.png,2943,1435,0,12,10
dc1000_665.png,2943,1435,0,44,55
dc1000_665.png,2943,1435,0,16,27
dc1000_665.png,2943,1435,0,53,62
dc1000_665.png,2943,1435,0,11,8
dc1000_665.png,2943,1435,0,14,15
dc1000_665.png,2943,1435,0,20,11
dc1000_665.png,2943,1435,0,19,25
dc1000_665.png,2943,1435,0,13,29
dc1000_665.png,2943,1435,0,68,50
dc1000_665.png,2943,1435,0,36,21
dc1000_671.png,2943,1435,0,15,17
dc1000_671.png,2943,1435,0,22,32
dc1000_671.png,2943,1435,0,15,9
dc1000_671.png,2943,1435,0,17,27
dc1000_671.png,2943,1435,0,9,10
dc1000_671.png,2943,1435,0,32,33
dc1000_671.png,2943,1435,0,24,14
dc1000_671.png,2943,1435,0,8,6
dc1000_671.png,2943,1435,0,34,38
dc1000_671.png,2943,1435,0,25,50
dc1000_117.png,2943,1435,0,8,10
dc1000_117.png,2943,1435,0,9,15
dc1000_117.png,2943,1435,0,12,18
dc1000_117.png,2943,1435,0,10,17
dc1000_117.png,2943,1435,0,7,9
dc1000_117.png,2943,1435,0,31,15
dc1000_117.png,2943,1435,0,11,6
dc1000_117.png,2943,1435,0,12,14
dental_radiography_0249_jpg.rf.5b54abe672fb6b47fa1399636d0d6aa0.jpg,512,256,0,23,46
dental_radiography_0308_jpg.rf.8ed4e3ef4af2ccafcaf99db78302f0a8.jpg,512,256,0,30,43
dental_radiography_0308_jpg.rf.8ed4e3ef4af2ccafcaf99db78302f0a8.jpg,512,256,0,15,39
dc1000_659.png,2943,1435,0,15,11
dc1000_659.png,2943,1435,0,10,9
dc1000_659.png,2943,1435,0,10,12
dc1000_659.png,2943,1435,0,16,31
dc1000_659.png,2943,1435,0,11,17
dc1000_659.png,2943,1435,0,13,38
dc1000_659.png,2943,1435,0,11,31
dc1000_659.png,2943,1435,0,16,32
dc1000_659.png,2943,1435,0,13,15
dc1000_659.png,2943,1435,0,17,19
dc1000_659.png,2943,1435,0,18,18
dc1000_659.png,2943,1435,0,31,63
dc1000_895.png,2943,1435,0,43,61
dc1000_895.png,2943,1435,0,8,7
dc1000_895.png,2943,1435,0,4,8
